freq,rskpovth,hhcomp,tenure,unit,geo,time,value,geo_label
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2013,0.6,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2014,0.6,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2015,0.5,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2016,0.6,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2017,0.4,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2018,0.5,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2019,0.7,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2020,0.7,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2021,0.7,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2022,1.4,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2023,1.1,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MK,2024,0.7,North Macedonia
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2005,2.7,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2006,3.0,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2007,1.5,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2008,1.5,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2009,1.6,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2010,1.5,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2011,2.1,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2012,2.4,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2013,1.7,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2014,2.2,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2015,2.6,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2016,3.0,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2017,5.0,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2018,6.8,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2019,8.7,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2020,8.9,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2021,8.7,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2022,7.5,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2023,17.2,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,MT,2024,20.0,Malta
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2005,35.8,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2006,34.2,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2007,33.1,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2008,32.2,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2009,31.1,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2010,32.5,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2011,32.4,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2012,32.1,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2013,32.5,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2014,32.6,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2015,31.7,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2016,30.3,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2017,29.8,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2018,30.2,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2019,30.2,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2020,30.1,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2021,4.0,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2022,4.0,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2023,4.7,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NL,2024,5.3,Netherlands
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2003,9.8,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2004,10.9,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2005,11.6,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2006,11.1,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2007,10.5,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2008,10.0,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2009,10.7,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2010,10.9,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2011,10.5,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2012,9.1,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2013,10.1,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2014,9.1,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2015,10.9,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2016,11.0,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2017,12.6,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2018,16.7,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2019,17.3,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2020,17.2,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2021,19.7,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2022,18.9,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2023,19.0,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,NO,2024,19.3,Norway
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2007,2.6,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2008,2.3,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2009,2.2,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2010,2.5,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2011,3.5,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2012,4.0,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2013,4.2,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2014,4.3,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2015,4.5,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2016,4.5,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2017,4.3,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2018,4.3,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2019,4.2,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2020,3.3,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2021,3.2,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2022,3.4,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2023,4.2,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PL,2024,4.8,Poland
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2004,10.8,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2005,10.7,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2006,9.3,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2007,9.8,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2008,11.3,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2009,10.9,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2010,12.7,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2011,12.2,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2012,10.9,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2013,11.3,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2014,12.4,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2015,12.7,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2016,12.9,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2017,12.8,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2018,12.6,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2019,13.2,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2020,11.5,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2021,10.9,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2022,11.4,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2023,11.9,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,PT,2024,14.4,Portugal
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2007,1.1,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2008,0.9,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2009,0.7,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2010,0.9,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2011,1.0,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2012,0.8,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2013,1.2,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2014,0.8,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2015,1.2,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2016,1.5,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2017,1.0,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2018,1.2,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2019,1.3,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2020,1.3,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2021,1.3,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2022,1.4,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2023,1.3,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RO,2024,2.1,Romania
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2013,4.0,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2014,3.2,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2015,3.1,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2016,3.1,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2017,3.1,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2018,3.0,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2019,3.5,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2020,2.8,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2021,2.8,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2022,3.0,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2023,2.5,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,RS,2024,2.5,Serbia
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2004,33.3,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2005,31.7,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2006,30.2,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2007,28.5,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2008,32.8,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2009,32.6,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2010,32.2,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2011,33.9,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2012,33.7,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2013,33.4,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2014,33.9,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2015,33.5,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2016,34.0,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2017,34.0,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2018,35.0,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2019,35.5,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2020,34.8,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2021,34.3,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2022,35.1,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2023,34.3,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SE,2024,34.6,Sweden
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2005,6.0,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2006,4.2,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2007,5.5,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2008,4.9,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2009,4.1,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2010,5.0,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2011,5.5,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2012,5.5,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2013,5.7,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2014,5.9,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2015,4.8,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2016,5.3,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2017,5.4,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2018,6.0,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2019,5.9,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2020,5.6,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2021,5.3,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2022,6.0,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2023,5.7,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SI,2024,6.8,Slovenia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2005,12.5,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2006,9.5,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2007,9.2,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2008,9.1,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2009,8.8,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2010,8.4,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2011,8.0,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2012,7.8,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2013,7.6,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2014,7.9,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2015,9.2,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2016,8.9,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2017,8.5,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2018,7.4,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2019,7.7,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2020,6.1,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2021,5.2,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2022,4.3,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2023,3.6,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,SK,2024,4.1,Slovakia
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2006,23.7,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2007,22.3,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2008,22.4,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2009,22.1,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2011,22.5,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2012,21.1,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2013,21.4,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2014,22.1,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2015,23.5,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2016,24.5,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2017,24.7,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2018,25.2,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2019,25.7,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2020,26.3,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2021,26.8,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2022,27.2,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2023,27.8,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,TR,2024,28.2,Türkiye
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2005,15.9,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2006,9.5,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2007,8.3,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2008,9.4,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2009,12.5,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2010,11.9,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2011,13.3,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2012,15.3,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2013,17.3,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2014,17.5,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2015,18.2,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2016,18.0,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2017,17.0,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,UK,2018,29.7,United Kingdom
A,TOTAL,TOTAL,RENT_MKT,PC,XK,2018,0.5,Kosovo*
A,TOTAL,TOTAL,TOTAL,PC,AL,2017,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2018,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2019,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2020,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2021,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2022,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AL,2023,100.0,Albania
A,TOTAL,TOTAL,TOTAL,PC,AT,2007,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2008,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2009,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2010,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2011,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2012,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2013,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2014,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2015,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2016,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2017,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2018,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2019,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2020,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2021,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2022,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2023,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,AT,2024,100.0,Austria
A,TOTAL,TOTAL,TOTAL,PC,BE,2003,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2004,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2005,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2006,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2007,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2008,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2009,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2010,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2011,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2012,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2013,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2014,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2015,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2016,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2017,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2018,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2019,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2020,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2021,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2022,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2023,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BE,2024,100.0,Belgium
A,TOTAL,TOTAL,TOTAL,PC,BG,2005,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2006,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2007,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2008,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2009,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2010,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2011,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2012,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2013,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2014,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2015,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2016,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2017,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2018,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2019,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2020,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2021,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2022,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2023,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,BG,2024,100.0,Bulgaria
A,TOTAL,TOTAL,TOTAL,PC,CH,2010,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2011,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2012,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2013,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2014,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2015,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2016,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2017,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2018,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2019,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2020,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2021,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2022,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2023,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CH,2024,100.0,Switzerland
A,TOTAL,TOTAL,TOTAL,PC,CY,2007,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2008,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2009,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2010,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2011,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2012,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2013,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2014,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2015,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2016,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2017,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2018,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2019,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2020,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2021,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2022,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2023,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CY,2024,100.0,Cyprus
A,TOTAL,TOTAL,TOTAL,PC,CZ,2005,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2006,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2007,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2008,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2009,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2010,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2011,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2012,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2013,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2014,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2015,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2016,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2017,100.0,Czechia
A,TOTAL,TOTAL,TOTAL,PC,CZ,2018,100.0,Czechia
